2024-04-21 23:20:54,910 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: summary_record
2024-04-21 23:20:54,913 INFO    SenderThread:522591 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-21 23:20:55,144 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: log_artifact
2024-04-21 23:20:55,145 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: log_artifact
2024-04-21 23:20:55,157 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 23:20:55,303 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/wandb-summary.json
2024-04-21 23:20:55,304 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:56,539 INFO    wandb-upload_1:522591 [upload_job.py:push():89] Uploaded file /home/rc667/.local/share/wandb/artifacts/staging/tmps5jas7mb
2024-04-21 23:20:57,257 INFO    SenderThread:522591 [sender.py:send_request_log_artifact():1456] logged artifact model-qy20vpl6 - {'id': 'QXJ0aWZhY3Q6ODA1MDM2Mzk4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NTEzMTUwMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODA1MDM2MzIx', 'versionIndex': 1}}}
2024-04-21 23:20:57,258 DEBUG   SenderThread:522591 [sender.py:send():379] send: history
2024-04-21 23:20:57,259 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: summary_record
2024-04-21 23:20:57,263 INFO    SenderThread:522591 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-21 23:20:57,308 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/wandb-summary.json
2024-04-21 23:20:57,308 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:57,955 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 23:20:59,313 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:21:01,318 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:21:03,142 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 23:21:03,323 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:21:04,376 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 23:21:04,379 DEBUG   SenderThread:522591 [sender.py:send():379] send: history
